Age,d18Oc
25.87,2.524
25.872,2.509
25.874,2.496
25.876,2.479
25.878,2.459
25.88,2.45
25.882,2.482
25.884,2.509
25.886,2.496
25.888,2.479
25.89,2.455
25.892,2.43
25.894,2.435
25.896,2.447
25.898,2.445
25.9,2.446
25.902,2.469
25.904,2.486
25.906,2.469
25.908,2.45
25.91,2.444
25.912,2.443
25.914,2.455
25.916,2.46
25.918,2.432
25.92,2.404
25.922,2.39
25.924,2.373
25.926,2.351
25.928,2.312
25.93,2.279
25.932,2.287
25.934,2.314
25.936,2.341
25.938,2.37
25.94,2.418
25.942,2.468
25.944,2.507
25.946,2.528
25.948,2.499
25.95,2.459
25.952,2.432
25.954,2.414
25.956,2.412
25.958,2.423
25.96,2.455
25.962,2.497
25.964,2.556
25.966,2.601
25.968,2.585
25.97,2.548
25.972,2.505
25.974,2.464
25.976,2.454
25.978,2.449
25.98,2.428
25.982,2.401
25.984,2.358
25.986,2.329
25.988,2.347
25.99,2.383
25.992,2.402
25.994,2.378
25.996,2.337
25.998,2.292
26,2.254
26.002,2.24
26.004,2.241
26.006,2.273
26.008,2.311
26.01,2.341
26.012,2.362
26.014,2.349
26.016,2.327
26.018,2.313
26.02,2.301
26.022,2.309
26.024,2.308
26.026,2.262
26.028,2.215
26.03,2.19
26.032,2.187
26.034,2.262
26.036,2.344
26.038,2.369
26.04,2.376
26.042,2.375
26.044,2.361
26.046,2.334
26.048,2.286
26.05,2.151
26.052,2.038
26.054,2.091
26.056,2.226
26.058,2.344
26.06,2.405
26.062,2.427
26.064,2.374
26.066,2.298
26.068,2.258
26.07,2.239
26.072,2.262
26.074,2.282
26.076,2.274
26.078,2.256
26.08,2.19
26.082,2.137
26.084,2.18
26.086,2.253
26.088,2.33
26.09,2.41
26.092,2.453
26.094,2.419
26.096,2.382
26.098,2.409
26.1,2.453
26.102,2.525
26.104,2.578
26.106,2.548
26.108,2.477
26.11,2.354
26.112,2.228
26.114,2.138
26.116,2.082
26.118,2.115
26.12,2.162
26.122,2.159
26.124,2.137
26.126,2.108
26.128,2.087
26.13,2.069
26.132,2.032
26.134,2.011
26.136,2.042
26.138,2.098
26.14,2.202
26.142,2.302
26.144,2.328
26.146,2.324
26.148,2.294
26.15,2.259
26.152,2.224
26.154,2.207
26.156,2.267
26.158,2.346
26.16,2.425
26.162,2.484
26.164,2.457
26.166,2.406
26.168,2.382
26.17,2.376
26.172,2.408
26.174,2.433
26.176,2.413
26.178,2.39
26.18,2.376
26.182,2.375
26.184,2.421
26.186,2.478
26.188,2.514
26.19,2.54
26.192,2.556
26.194,2.557
26.196,2.553
26.198,2.554
26.2,2.543
26.202,2.492
26.204,2.436
26.206,2.398
26.208,2.376
26.21,2.399
26.212,2.415
26.214,2.386
26.216,2.339
26.218,2.238
26.22,2.154
26.222,2.181
26.224,2.235
26.226,2.289
26.228,2.34
26.23,2.341
26.232,2.331
26.234,2.35
26.236,2.361
26.238,2.323
26.24,2.28
26.242,2.261
26.244,2.254
26.246,2.271
26.248,2.296
26.25,2.315
26.252,2.339
26.254,2.377
26.256,2.417
26.258,2.44
26.26,2.432
26.262,2.416
26.264,2.41
26.266,2.404
26.268,2.386
26.27,2.371
26.272,2.388
26.274,2.414
26.276,2.446
26.278,2.461
26.28,2.418
26.282,2.357
26.284,2.292
26.286,2.234
26.288,2.207
26.29,2.198
26.292,2.222
26.294,2.255
26.296,2.264
26.298,2.283
26.3,2.353
26.302,2.418
26.304,2.429
26.306,2.429
26.308,2.405
26.31,2.383
26.312,2.425
26.314,2.476
26.316,2.469
26.318,2.464
26.32,2.522
26.322,2.606
26.324,2.677
26.326,2.729
26.328,2.748
26.33,2.692
26.332,2.618
26.334,2.564
26.336,2.521
26.338,2.526
26.34,2.535
26.342,2.503
26.344,2.467
26.346,2.439
26.348,2.424
26.35,2.448
26.352,2.488
26.354,2.528
26.356,2.571
26.358,2.601
26.36,2.6
26.362,2.603
26.364,2.65
26.366,2.696
26.368,2.721
26.37,2.719
26.372,2.621
26.374,2.515
26.376,2.472
26.378,2.465
26.38,2.534
26.382,2.616
26.384,2.652
26.386,2.667
26.388,2.66
26.39,2.643
26.392,2.621
26.394,2.59
26.396,2.546
26.398,2.479
26.4,2.42
26.402,2.403
26.404,2.403
26.406,2.408
26.408,2.433
26.41,2.509
26.412,2.597
26.414,2.687
26.416,2.739
26.418,2.687
26.42,2.607
26.422,2.518
26.424,2.441
26.426,2.434
26.428,2.455
26.43,2.506
26.432,2.561
26.434,2.572
26.436,2.56
26.438,2.52
26.44,2.481
26.442,2.467
26.444,2.463
26.446,2.474
26.448,2.487
26.45,2.486
26.452,2.477
26.454,2.46
26.456,2.437
26.458,2.412
26.46,2.389
26.462,2.362
26.464,2.322
26.466,2.279
26.468,2.236
26.47,2.2
26.472,2.18
26.474,2.172
26.476,2.183
26.478,2.206
26.48,2.24
26.482,2.28
26.484,2.329
26.486,2.377
26.488,2.417
26.49,2.443
26.492,2.436
26.494,2.417
26.496,2.396
26.498,2.377
26.5,2.372
26.502,2.377
26.504,2.411
26.506,2.448
26.508,2.465
26.51,2.465
26.512,2.41
26.514,2.366
26.516,2.404
26.518,2.473
26.52,2.559
26.522,2.646
26.524,2.686
26.526,2.643
26.528,2.587
26.53,2.565
26.532,2.567
26.534,2.622
26.536,2.681
26.538,2.696
26.54,2.691
26.542,2.655
26.544,2.621
26.546,2.634
26.548,2.65
26.55,2.636
26.552,2.62
26.554,2.625
26.556,2.634
26.558,2.635
26.56,2.635
26.562,2.635
26.564,2.627
26.566,2.617
26.568,2.603
26.57,2.55
26.572,2.495
26.574,2.502
26.576,2.516
26.578,2.49
26.58,2.453
26.582,2.38
26.584,2.319
26.586,2.348
26.588,2.425
26.59,2.493
26.592,2.527
26.594,2.547
26.596,2.536
26.598,2.525
26.6,2.573
26.602,2.625
26.604,2.628
26.606,2.627
26.608,2.654
26.61,2.687
26.612,2.734
26.614,2.757
26.616,2.689
26.618,2.61
26.62,2.575
26.622,2.549
26.624,2.524
26.626,2.483
26.628,2.452
26.63,2.467
26.632,2.491
26.634,2.504
26.636,2.509
26.638,2.483
26.64,2.455
26.642,2.453
26.644,2.454
26.646,2.447
26.648,2.438
26.65,2.426
26.652,2.413
26.654,2.399
26.656,2.387
26.658,2.377
26.66,2.373
26.662,2.368
26.664,2.358
26.666,2.345
26.668,2.326
26.67,2.308
26.672,2.296
26.674,2.291
26.676,2.307
26.678,2.328
26.68,2.35
26.682,2.366
26.684,2.362
26.686,2.343
26.688,2.297
26.69,2.252
26.692,2.235
26.694,2.231
26.696,2.238
26.698,2.252
26.7,2.268
26.702,2.294
26.704,2.355
26.706,2.411
26.708,2.411
26.71,2.4
26.712,2.396
26.714,2.406
26.716,2.478
26.718,2.549
26.72,2.557
26.722,2.531
26.724,2.491
26.726,2.432
26.728,2.383
26.73,2.388
26.732,2.41
26.734,2.426
26.736,2.445
26.738,2.466
26.74,2.492
26.742,2.532
26.744,2.568
26.746,2.586
26.748,2.592
26.75,2.575
26.752,2.55
26.754,2.527
26.756,2.505
26.758,2.487
26.76,2.477
26.762,2.485
26.764,2.502
26.766,2.536
26.768,2.564
26.77,2.563
26.772,2.553
26.774,2.538
26.776,2.523
26.778,2.523
26.78,2.526
26.782,2.522
26.784,2.518
26.786,2.518
26.788,2.519
26.79,2.521
26.792,2.52
26.794,2.521
26.796,2.528
26.798,2.537
26.8,2.536
26.802,2.543
26.804,2.587
26.806,2.629
26.808,2.636
26.81,2.629
26.812,2.602
26.814,2.572
26.816,2.556
26.818,2.556
26.82,2.589
26.822,2.623
26.824,2.646
26.826,2.663
26.828,2.652
26.83,2.631
26.832,2.608
26.834,2.586
26.836,2.575
26.838,2.575
26.84,2.606
26.842,2.637
26.844,2.634
26.846,2.606
26.848,2.54
26.85,2.481
26.852,2.468
26.854,2.471
26.856,2.478
26.858,2.489
26.86,2.498
26.862,2.497
26.864,2.489
26.866,2.464
26.868,2.447
26.87,2.465
26.872,2.495
26.874,2.546
26.876,2.587
26.878,2.569
26.88,2.539
26.882,2.51
26.884,2.492
26.886,2.521
26.888,2.58
26.89,2.64
26.892,2.704
26.894,2.747
26.896,2.725
26.898,2.683
26.9,2.647
26.902,2.615
26.904,2.598
26.906,2.592
26.908,2.616
26.91,2.641
26.912,2.65
26.914,2.637
26.916,2.566
26.918,2.487
26.92,2.448
26.922,2.427
26.924,2.408
26.926,2.37
26.928,2.336
26.93,2.324
26.932,2.332
26.934,2.398
26.936,2.464
26.938,2.479
26.94,2.467
26.942,2.406
26.944,2.343
26.946,2.335
26.948,2.334
26.95,2.319
26.952,2.297
26.954,2.235
26.956,2.197
26.958,2.28
26.96,2.378
26.962,2.425
26.964,2.456
26.966,2.438
26.968,2.41
26.97,2.427
26.972,2.45
26.974,2.437
26.976,2.429
26.978,2.47
26.98,2.527
26.982,2.592
26.984,2.647
26.986,2.662
26.988,2.653
26.99,2.629
26.992,2.576
26.994,2.53
26.996,2.518
26.998,2.529
27,2.584
27.002,2.653
27.004,2.714
27.006,2.764
27.008,2.788
27.01,2.795
27.012,2.778
27.014,2.75
27.016,2.728
27.018,2.702
27.02,2.677
27.022,2.653
27.024,2.633
27.026,2.607
27.028,2.56
27.03,2.513
27.032,2.475
27.034,2.448
27.036,2.445
27.038,2.443
27.04,2.414
27.042,2.402
27.044,2.454
27.046,2.516
27.048,2.566
27.05,2.599
27.052,2.578
27.054,2.527
27.056,2.484
27.058,2.462
27.06,2.447
27.062,2.452
27.064,2.458
27.066,2.436
27.068,2.409
27.07,2.385
27.072,2.377
27.074,2.411
27.076,2.457
27.078,2.504
27.08,2.541
27.082,2.533
27.084,2.522
27.086,2.539
27.088,2.558
27.09,2.579
27.092,2.601
27.094,2.609
27.096,2.606
27.098,2.593
27.1,2.577
27.102,2.557
27.104,2.532
27.106,2.507
27.108,2.486
27.11,2.461
27.112,2.443
27.114,2.465
27.116,2.501
27.118,2.522
27.12,2.534
27.122,2.539
27.124,2.525
27.126,2.518
27.128,2.574
27.13,2.641
27.132,2.692
27.134,2.712
27.136,2.657
27.138,2.576
27.14,2.475
27.142,2.377
27.144,2.31
27.146,2.286
27.148,2.352
27.15,2.445
27.152,2.529
27.154,2.607
27.156,2.632
27.158,2.571
27.16,2.488
27.162,2.401
27.164,2.336
27.166,2.35
27.168,2.4
27.17,2.516
27.172,2.614
27.174,2.587
27.176,2.516
27.178,2.408
27.18,2.298
27.182,2.247
27.184,2.219
27.186,2.207
27.188,2.215
27.19,2.246
27.192,2.328
27.194,2.401
27.196,2.405
27.198,2.381
27.2,2.317
27.202,2.256
27.204,2.254
27.206,2.276
27.208,2.332
27.21,2.377
27.212,2.354
27.214,2.304
27.216,2.216
27.218,2.132
27.22,2.119
27.222,2.127
27.224,2.142
27.226,2.152
27.228,2.125
27.23,2.095
27.232,2.086
27.234,2.086
27.236,2.105
27.238,2.12
27.24,2.09
27.242,2.067
27.244,2.105
27.246,2.156
27.248,2.212
27.25,2.255
27.252,2.239
27.254,2.195
27.256,2.174
27.258,2.208
27.26,2.26
27.262,2.328
27.264,2.384
27.266,2.386
27.268,2.362
27.27,2.292
27.272,2.223
27.274,2.205
27.276,2.212
27.278,2.249
27.28,2.303
27.282,2.359
27.284,2.423
27.286,2.512
27.288,2.595
27.29,2.631
27.292,2.645
27.294,2.626
27.296,2.609
27.298,2.639
27.3,2.669
27.302,2.68
27.304,2.666
27.306,2.585
27.308,2.496
27.31,2.435
27.312,2.394
27.314,2.409
27.316,2.438
27.318,2.455
27.32,2.471
27.322,2.457
27.324,2.383
27.326,2.304
27.328,2.259
27.33,2.217
27.332,2.203
27.334,2.188
27.336,2.117
27.338,2.042
27.34,2.012
27.342,1.991
27.344,1.954
27.346,1.925
27.348,1.918
27.35,1.931
27.352,1.998
27.354,2.063
27.356,2.053
27.358,2.029
27.36,2.023
27.362,2.032
27.364,2.09
27.366,2.159
27.368,2.206
27.37,2.244
27.372,2.269
27.374,2.293
27.376,2.307
27.378,2.329
27.38,2.398
27.382,2.481
27.384,2.561
27.386,2.634
27.388,2.659
27.39,2.59
27.392,2.501
27.394,2.447
27.396,2.419
27.398,2.459
27.4,2.517
27.402,2.564
27.404,2.587
27.406,2.535
27.408,2.472
27.41,2.433
27.412,2.407
27.414,2.435
27.416,2.47
27.418,2.456
27.42,2.407
27.422,2.336
27.424,2.23
27.426,2.14
27.428,2.128
27.43,2.141
27.432,2.158
27.434,2.173
27.436,2.147
27.438,2.124
27.44,2.137
27.442,2.168
27.444,2.232
27.446,2.302
27.448,2.368
27.45,2.409
27.452,2.384
27.454,2.331
27.456,2.299
27.458,2.294
27.46,2.31
27.462,2.382
27.464,2.473
27.466,2.574
27.468,2.655
27.47,2.644
27.472,2.602
27.474,2.558
27.476,2.529
27.478,2.573
27.48,2.626
27.482,2.643
27.484,2.646
27.486,2.631
27.488,2.609
27.49,2.59
27.492,2.567
27.494,2.533
27.496,2.497
27.498,2.457
27.5,2.428
27.502,2.433
27.504,2.453
27.506,2.486
27.508,2.522
27.51,2.551
27.512,2.575
27.514,2.585
27.516,2.585
27.518,2.569
27.52,2.544
27.522,2.527
27.524,2.53
27.526,2.538
27.528,2.544
27.53,2.545
27.532,2.525
27.534,2.499
27.536,2.48
27.538,2.464
27.54,2.465
27.542,2.457
27.544,2.401
27.546,2.335
27.548,2.273
27.55,2.229
27.552,2.242
27.554,2.271
27.556,2.298
27.558,2.324
27.56,2.34
27.562,2.355
27.564,2.373
27.566,2.385
27.568,2.379
27.57,2.367
27.572,2.339
27.574,2.322
27.576,2.35
27.578,2.392
27.58,2.435
27.582,2.481
27.584,2.525
27.586,2.565
27.588,2.59
27.59,2.59
27.592,2.578
27.594,2.561
27.596,2.539
27.598,2.517
27.6,2.491
27.602,2.452
27.604,2.419
27.606,2.416
27.608,2.426
27.61,2.441
27.612,2.46
27.614,2.486
27.616,2.51
27.618,2.52
27.62,2.519
27.622,2.492
27.624,2.464
27.626,2.462
27.628,2.475
27.63,2.517
27.632,2.553
27.634,2.545
27.636,2.529
27.638,2.513
27.64,2.499
27.642,2.498
27.644,2.502
27.646,2.515
27.648,2.529
27.65,2.537
27.652,2.544
27.654,2.556
27.656,2.577
27.658,2.602
27.66,2.642
27.662,2.671
27.664,2.653
27.666,2.622
27.668,2.585
27.67,2.551
27.672,2.532
27.674,2.528
27.676,2.561
27.678,2.6
27.68,2.615
27.682,2.636
27.684,2.679
27.686,2.732
27.688,2.779
27.69,2.83
27.692,2.852
27.694,2.785
27.696,2.707
27.698,2.672
27.7,2.64
27.702,2.608
27.704,2.567
27.706,2.484
27.708,2.407
27.71,2.392
27.712,2.384
27.714,2.348
27.716,2.309
27.718,2.276
27.72,2.256
27.722,2.255
27.724,2.279
27.726,2.309
27.728,2.345
27.73,2.37
27.732,2.358
27.734,2.331
27.736,2.279
27.738,2.224
27.74,2.203
27.742,2.203
27.744,2.242
27.746,2.275
27.748,2.252
27.75,2.229
27.752,2.23
27.754,2.233
27.756,2.243
27.758,2.252
27.76,2.216
27.762,2.196
27.764,2.286
27.766,2.389
27.768,2.454
27.77,2.495
27.772,2.454
27.774,2.401
27.776,2.397
27.778,2.42
27.78,2.501
27.782,2.595
27.784,2.663
27.786,2.712
27.788,2.719
27.79,2.659
27.792,2.599
27.794,2.579
27.796,2.565
27.798,2.571
27.8,2.579
27.802,2.555
27.804,2.527
27.806,2.512
27.808,2.496
27.81,2.48
27.812,2.457
27.814,2.417
27.816,2.375
27.818,2.328
27.82,2.279
27.822,2.247
27.824,2.235
27.826,2.24
27.828,2.255
27.83,2.296
27.832,2.338
27.834,2.349
27.836,2.357
27.838,2.374
27.84,2.392
27.842,2.401
27.844,2.416
27.846,2.461
27.848,2.514
27.85,2.563
27.852,2.609
27.854,2.629
27.856,2.6
27.858,2.546
27.86,2.472
27.862,2.413
27.864,2.416
27.866,2.446
27.868,2.514
27.87,2.583
27.872,2.602
27.874,2.609
27.876,2.632
27.878,2.649
27.88,2.635
27.882,2.606
27.884,2.553
27.886,2.502
27.888,2.489
27.89,2.491
27.892,2.514
27.894,2.516
27.896,2.418
27.898,2.322
27.9,2.302
27.902,2.311
27.904,2.382
27.906,2.44
27.908,2.368
27.91,2.286
27.912,2.293
27.914,2.311
27.916,2.295
27.918,2.26
27.92,2.211
27.922,2.143
27.924,2.1
27.926,2.126
27.928,2.188
27.93,2.305
27.932,2.421
27.934,2.487
27.936,2.521
27.938,2.458
27.94,2.382
27.942,2.377
27.944,2.403
27.946,2.496
27.948,2.585
27.95,2.58
27.952,2.531
27.954,2.476
27.956,2.423
27.958,2.388
27.96,2.422
27.962,2.465
27.964,2.468
27.966,2.457
27.968,2.419
27.97,2.391
27.972,2.425
27.974,2.469
27.976,2.497
27.978,2.507
27.98,2.469
27.982,2.421
27.984,2.389
27.986,2.367
27.988,2.366
27.99,2.406
27.992,2.446
27.994,2.45
27.996,2.438
27.998,2.401
28,2.366
28.002,2.371
28.004,2.382
28.006,2.389
28.008,2.378
28.01,2.313
28.012,2.237
28.014,2.153
28.016,2.095
28.018,2.154
28.02,2.242
28.022,2.322
28.024,2.365
28.026,2.272
28.028,2.159
28.03,2.107
28.032,2.09
28.034,2.167
28.036,2.248
28.038,2.246
28.04,2.209
28.042,2.111
28.044,2.015
28.046,1.983
28.048,1.992
28.05,2.08
28.052,2.207
28.054,2.289
28.056,2.263
28.058,2.217
28.06,2.2
28.062,2.202
28.064,2.287
28.066,2.367
28.068,2.352
28.07,2.297
28.072,2.195
28.074,2.093
28.076,2.05
28.078,2.04
28.08,2.077
28.082,2.119
28.084,2.118
28.086,2.113
28.088,2.112
28.09,2.122
28.092,2.184
28.094,2.24
28.096,2.235
28.098,2.205
28.1,2.149
28.102,2.092
28.104,2.065
28.106,2.047
28.108,2.023
28.11,2.012
28.112,2.034
28.114,2.078
28.116,2.147
28.118,2.225
28.12,2.282
28.122,2.314
28.124,2.333
28.126,2.312
28.128,2.282
28.13,2.271
28.132,2.273
28.134,2.316
28.136,2.363
28.138,2.374
28.14,2.367
28.142,2.338
28.144,2.306
28.146,2.284
28.148,2.262
28.15,2.236
28.152,2.216
28.154,2.212
28.156,2.221
28.158,2.258
28.16,2.296
28.162,2.315
28.164,2.314
28.166,2.259
28.168,2.205
28.17,2.198
28.172,2.202
28.174,2.208
28.176,2.218
28.178,2.224
28.18,2.227
28.182,2.241
28.184,2.261
28.186,2.269
28.188,2.26
28.19,2.238
28.192,2.181
28.194,2.115
28.196,2.059
28.198,2.024
28.2,2.04
28.202,2.069
28.204,2.096
28.206,2.118
28.208,2.108
28.21,2.106
28.212,2.16
28.214,2.211
28.216,2.221
28.218,2.221
28.22,2.224
28.222,2.242
28.224,2.264
28.226,2.266
28.228,2.262
28.23,2.282
28.232,2.303
28.234,2.305
28.236,2.3
28.238,2.277
28.24,2.241
28.242,2.186
28.244,2.15
28.246,2.176
28.248,2.223
28.25,2.28
28.252,2.352
28.254,2.419
28.256,2.493
28.258,2.557
28.26,2.578
28.262,2.572
28.264,2.54
28.266,2.5
28.268,2.469
28.27,2.429
28.272,2.36
28.274,2.301
28.276,2.279
28.278,2.282
28.28,2.335
28.282,2.396
28.284,2.427
28.286,2.448
28.288,2.448
28.29,2.445
28.292,2.461
28.294,2.486
28.296,2.527
28.298,2.558
28.3,2.545
28.302,2.52
28.304,2.478
28.306,2.454
28.308,2.507
28.31,2.57
28.312,2.606
28.314,2.614
28.316,2.557
28.318,2.472
28.32,2.409
28.322,2.407
28.324,2.41
28.326,2.361
28.328,2.31
28.33,2.295
28.332,2.292
28.334,2.295
28.336,2.305
28.338,2.321
28.34,2.329
28.342,2.302
28.344,2.272
28.346,2.248
28.348,2.243
28.35,2.312
28.352,2.385
28.354,2.402
28.356,2.407
28.358,2.405
28.36,2.401
28.362,2.422
28.364,2.442
28.366,2.439
28.368,2.446
28.37,2.498
28.372,2.542
28.374,2.545
28.376,2.532
28.378,2.488
28.38,2.442
28.382,2.434
28.384,2.445
28.386,2.464
28.388,2.503
28.39,2.528
28.392,2.49
28.394,2.429
28.396,2.34
28.398,2.267
28.4,2.282
28.402,2.318
28.404,2.333
28.406,2.341
28.408,2.321
28.41,2.312
28.412,2.364
28.414,2.429
28.416,2.487
28.418,2.535
28.42,2.555
28.422,2.556
28.424,2.524
28.426,2.483
28.428,2.451
28.43,2.431
28.432,2.454
28.434,2.473
28.436,2.427
28.438,2.377
28.44,2.348
28.442,2.345
28.444,2.419
28.446,2.502
28.448,2.533
28.45,2.542
28.452,2.544
28.454,2.539
28.456,2.543
28.458,2.6
28.46,2.65
28.462,2.634
28.464,2.59
28.466,2.509
28.468,2.432
28.47,2.417
28.472,2.421
28.474,2.441
28.476,2.461
28.478,2.448
28.48,2.431
28.482,2.423
28.484,2.419
28.486,2.427
28.488,2.47
28.49,2.503
28.492,2.465
28.494,2.401
28.496,2.319
28.498,2.258
28.5,2.282
28.502,2.315
28.504,2.301
28.506,2.287
28.508,2.282
28.51,2.298
28.512,2.386
28.514,2.471
28.516,2.474
28.518,2.444
28.52,2.419
28.522,2.419
28.524,2.419
28.526,2.427
28.528,2.418
28.53,2.345
28.532,2.264
28.534,2.216
28.536,2.164
28.538,2.09
28.54,2.018
28.542,1.934
28.544,1.885
28.546,1.966
28.548,2.063
28.55,2.101
28.552,2.117
28.554,2.066
28.556,2.015
28.558,2.053
28.56,2.121
28.562,2.22
28.564,2.305
28.566,2.307
28.568,2.285
28.57,2.252
28.572,2.208
28.574,2.175
28.576,2.153
28.578,2.146
28.58,2.146
28.582,2.158
28.584,2.171
28.586,2.161
28.588,2.088
28.59,2.036
28.592,2.092
28.594,2.173
28.596,2.265
28.598,2.338
28.6,2.304
28.602,2.243
28.604,2.211
28.606,2.189
28.608,2.189
28.61,2.197
28.612,2.203
28.614,2.215
28.616,2.236
28.618,2.273
28.62,2.347
28.622,2.418
28.624,2.46
28.626,2.478
28.628,2.434
28.63,2.38
28.632,2.368
28.634,2.358
28.636,2.326
28.638,2.303
28.64,2.315
28.642,2.335
28.644,2.366
28.646,2.381
28.648,2.33
28.65,2.256
28.652,2.21
28.654,2.228
28.656,2.268
28.658,2.29
28.66,2.312
28.662,2.366
28.664,2.428
28.666,2.474
28.668,2.502
28.67,2.489
28.672,2.461
28.674,2.418
28.676,2.392
28.678,2.434
28.68,2.482
28.682,2.512
28.684,2.528
28.686,2.496
28.688,2.452
28.69,2.422
28.692,2.394
28.694,2.358
28.696,2.328
28.698,2.326
28.7,2.334
28.702,2.341
28.704,2.345
28.706,2.337
28.708,2.329
28.71,2.329
28.712,2.33
28.714,2.32
28.716,2.304
28.718,2.3
28.72,2.321
28.722,2.353
28.724,2.394
28.726,2.431
28.728,2.445
28.73,2.452
28.732,2.45
28.734,2.438
28.736,2.423
28.738,2.406
28.74,2.384
28.742,2.356
28.744,2.319
28.746,2.278
28.748,2.236
28.75,2.203
28.752,2.207
28.754,2.285
28.756,2.369
28.758,2.382
28.76,2.384
28.762,2.394
28.764,2.413
28.766,2.475
28.768,2.537
28.77,2.555
28.772,2.554
28.774,2.544
28.776,2.522
28.778,2.481
28.78,2.437
28.782,2.408
28.784,2.389
28.786,2.391
28.788,2.435
28.79,2.485
28.792,2.512
28.794,2.521
28.796,2.498
28.798,2.467
28.8,2.442
28.802,2.424
28.804,2.44
28.806,2.462
28.808,2.475
28.81,2.487
28.812,2.5
28.814,2.498
28.816,2.455
28.818,2.41
28.82,2.392
28.822,2.388
28.824,2.412
28.826,2.438
28.828,2.437
28.83,2.426
28.832,2.404
28.834,2.384
28.836,2.382
28.838,2.384
28.84,2.396
28.842,2.403
28.844,2.373
28.846,2.339
28.848,2.331
28.85,2.335
28.852,2.344
28.854,2.347
28.856,2.357
28.858,2.396
28.86,2.438
28.862,2.476
28.864,2.498
28.866,2.462
28.868,2.417
28.87,2.407
28.872,2.4
28.874,2.374
28.876,2.347
28.878,2.313
28.88,2.297
28.882,2.358
28.884,2.432
28.886,2.471
28.888,2.493
28.89,2.488
28.892,2.478
28.894,2.479
28.896,2.479
28.898,2.478
28.9,2.476
28.902,2.47
28.904,2.45
28.906,2.389
28.908,2.324
28.91,2.274
28.912,2.253
28.914,2.302
28.916,2.378
28.918,2.42
28.92,2.395
28.922,2.354
28.924,2.326
28.926,2.297
28.928,2.266
28.93,2.249
28.932,2.275
28.934,2.303
28.936,2.323
28.938,2.329
28.94,2.261
28.942,2.192
28.944,2.206
28.946,2.247
28.948,2.302
28.95,2.353
28.952,2.35
28.954,2.345
28.956,2.392
28.958,2.442
28.96,2.462
28.962,2.472
28.964,2.459
28.966,2.444
28.968,2.478
28.97,2.511
28.972,2.482
28.974,2.444
28.976,2.434
28.978,2.432
28.98,2.437
28.982,2.441
28.984,2.43
28.986,2.398
28.988,2.366
28.99,2.337
28.992,2.309
28.994,2.284
28.996,2.271
28.998,2.285
29,2.305
29.002,2.311
29.004,2.313
29.006,2.317
29.008,2.328
29.01,2.35
29.012,2.369
29.014,2.368
29.016,2.355
29.018,2.342
29.02,2.332
29.022,2.321
29.024,2.299
29.026,2.289
29.028,2.311
29.03,2.341
29.032,2.378
29.034,2.406
29.036,2.386
29.038,2.353
29.04,2.319
29.042,2.303
29.044,2.339
29.046,2.382
29.048,2.399
29.05,2.41
29.052,2.417
29.054,2.428
29.056,2.447
29.058,2.479
29.06,2.501
29.062,2.49
29.064,2.464
29.066,2.411
29.068,2.365
29.07,2.372
29.072,2.391
29.074,2.414
29.076,2.422
29.078,2.367
29.08,2.308
29.082,2.28
29.084,2.266
29.086,2.284
29.088,2.306
29.09,2.301
29.092,2.291
29.094,2.282
29.096,2.28
29.098,2.302
29.1,2.325
29.102,2.329
29.104,2.346
29.106,2.407
29.108,2.473
29.11,2.542
29.112,2.592
29.114,2.576
29.116,2.53
29.118,2.498
29.12,2.498
29.122,2.504
29.124,2.516
29.126,2.529
29.128,2.54
29.13,2.547
29.132,2.542
29.134,2.528
29.136,2.49
29.138,2.456
29.14,2.451
29.142,2.46
29.144,2.491
29.146,2.526
29.148,2.545
29.15,2.56
29.152,2.571
29.154,2.586
29.156,2.622
29.158,2.646
29.16,2.623
29.162,2.578
29.164,2.482
29.166,2.404
29.168,2.453
29.17,2.521
29.172,2.553
29.174,2.565
29.176,2.494
29.178,2.428
29.18,2.476
29.182,2.566
29.184,2.606
29.186,2.533
29.188,2.429
29.19,2.327
29.192,2.255
29.194,2.301
29.196,2.359
29.198,2.356
29.2,2.338
29.202,2.297
29.204,2.252
29.206,2.222
29.208,2.195
29.21,2.161
29.212,2.141
29.214,2.17
29.216,2.2
29.218,2.193
29.22,2.174
29.222,2.129
29.224,2.103
29.226,2.18
29.228,2.276
29.23,2.342
29.232,2.376
29.234,2.302
29.236,2.237
29.238,2.289
29.24,2.376
29.242,2.511
29.244,2.624
29.246,2.611
29.248,2.541
29.25,2.478
29.252,2.434
29.254,2.407
29.256,2.436
29.258,2.47
29.26,2.458
29.262,2.438
29.264,2.41
29.266,2.395
29.268,2.438
29.27,2.491
29.272,2.524
29.274,2.545
29.276,2.534
29.278,2.513
29.28,2.497
29.282,2.485
29.284,2.488
29.286,2.517
29.288,2.555
29.29,2.609
29.292,2.647
29.294,2.632
29.296,2.591
29.298,2.506
29.3,2.421
29.302,2.388
29.304,2.375
29.306,2.39
29.308,2.409
29.31,2.403
29.312,2.39
29.314,2.377
29.316,2.363
29.318,2.352
29.32,2.344
29.322,2.338
29.324,2.335
29.326,2.336
29.328,2.353
29.33,2.366
29.332,2.36
29.334,2.333
29.336,2.244
29.338,2.157
29.34,2.125
29.342,2.13
29.344,2.219
29.346,2.312
29.348,2.334
29.35,2.329
29.352,2.284
29.354,2.234
29.356,2.229
29.358,2.23
29.36,2.227
29.362,2.205
29.364,2.132
29.366,2.04
