Sample,Species,Site,Lat,Lon,Depth,Twoa23,SD_Twoa23,Discordant
1383,Globigerinoides ruber white,,36.79,11.82,(0-120),17.14,2.77,
1384,Globigerinoides ruber white,,33.69,-57.62,(0-120),21.00,2.09,discordant
1385,Globigerinoides ruber white,,34.92,23.74,(0-120),17.47,2.47,
1386,Globigerinoides ruber white,,33.00,23.63,(0-120),17.84,2.50,
1387,Globigerinoides ruber white,,33.72,23.50,(0-120),17.67,2.57,
1388,Globigerinoides ruber white,,32.77,19.19,(0-120),18.46,3.14,
1389,Globigerinoides ruber white,,35.80,12.99,(0-120),17.62,3.02,
1390,Globigerinoides ruber white,,35.85,14.10,(0-120),17.44,2.89,
1391,Globigerinoides ruber white,,16.42,-62.45,(0-120),26.88,1.32,
1394,Globigerinoides ruber white,,16.71,-78.63,(0-120),27.76,0.79,
1395,Globigerinoides ruber white,,39.16,15.08,(0-120),16.61,3.17,
1396,Globigerinoides ruber white,,35.63,-44.28,(0-120),19.95,2.07,discordant
1397,Globigerinoides ruber white,,4.95,-42.89,(0-120),25.95,2.61,
1398,Globigerinoides ruber white,,39.95,-33.13,(0-120),17.45,1.73,
1399,Globigerinoides ruber white,,-18.55,37.37,(0-120),26.74,1.27,
1400,Globigerinoides ruber white,,-1.22,-89.68,(0-120),18.48,3.04,
1401,Globigerinoides ruber white,,-19.20,37.05,(0-120),25.42,1.68,
1402,Globigerinoides ruber white,,-34.71,17.34,(0-120),16.65,1.92,
1403,Globigerinoides ruber white,,-9.01,120.02,(0-120),25.09,2.18,
1404,Globigerinoides ruber white,,-7.40,115.20,(0-120),26.35,2.78,
1406,Globigerinoides ruber white,,-5.94,103.35,(0-120),26.51,3.15,
1407,Globigerinoides ruber white,,-29.17,13.09,(0-120),17.00,1.79,
1408,Globigerinoides ruber white,,-35.82,18.10,(0-120),17.34,1.98,
1409,Globigerinoides ruber white,,-1.49,100.13,(0-120),28.80,1.93,
1410,Globigerinoides ruber white,,-35.82,18.10,(0-120),17.34,1.98,
1411,Globigerinoides ruber white,,-4.61,-36.64,(0-120),27.56,1.02,discordant
1412,Globigerinoides ruber white,,-1.34,-11.90,(0-120),20.57,4.45,
1413,Globigerinoides ruber white,,6.64,113.41,(0-120),25.10,3.47,
1414,Globigerinoides ruber white,,0.52,-92.40,(0-120),18.72,3.47,
1415,Globigerinoides ruber white,,-27.18,-46.45,(0-120),22.35,1.73,
1416,Globigerinoides ruber white,,8.51,112.33,(0-120),25.30,3.24,
1417,Globigerinoides ruber white,,8.10,110.63,(0-120),25.37,3.27,
1418,Globigerinoides ruber white,,-1.52,-85.82,(0-120),18.24,2.96,
1419,Globigerinoides ruber white,,5.66,110.66,(0-120),24.73,3.13,
1420,Globigerinoides ruber white,,6.16,112.21,(0-120),25.01,3.33,
1421,Globigerinoides ruber white,,14.80,111.53,(0-120),23.28,3.74,
1422,Globigerinoides ruber white,,20.12,117.38,(0-120),23.72,2.94,
1423,Globigerinoides ruber white,,19.78,117.53,(0-120),23.78,3.11,
1424,Globigerinoides ruber white,,31.67,-75.42,(0-120),23.16,1.87,
1425,Globigerinoides ruber white,,-8.20,-34.26,(0-120),26.27,1.37,
1426,Globigerinoides ruber white,,-8.53,-34.02,(0-120),26.35,1.29,
1427,Globigerinoides ruber white,,8.57,-40.44,(0-120),24.06,3.87,
1428,Globigerinoides ruber white,,8.50,-39.99,(0-120),23.99,3.94,
1429,Globigerinoides ruber white,,8.79,121.29,(0-120),26.21,2.53,
1430,Globigerinoides ruber white,,16.27,108.65,(0-120),24.44,2.47,
1431,Globigerinoides ruber white,,9.98,109.47,(0-120),24.93,3.23,
1432,Globigerinoides ruber white,,9.75,109.12,(0-120),26.97,1.99,
1433,Globigerinoides ruber white,,7.48,109.12,(0-120),25.28,3.00,
1434,Globigerinoides ruber white,,31.31,-30.48,(0-120),20.58,1.69,
1435,Globigerinoides ruber white,,-5.52,-106.77,(0-120),22.03,3.59,
1436,Globigerinoides ruber white,,7.86,-83.61,(0-120),21.62,5.11,
1437,Globigerinoides ruber white,,19.58,117.63,(0-120),23.80,3.21,
1438,Globigerinoides ruber white,,29.82,-43.22,(0-120),22.09,2.06,
1439,Globigerinoides ruber white,,-1.16,-10.71,(0-120),20.84,4.38,
1440,Globigerinoides ruber white,,29.00,-87.12,(0-120),22.12,2.80,
1441,Globigerinoides ruber white,,11.33,-66.63,(0-120),24.26,2.70,
1442,Globigerinoides ruber white,,11.57,-78.42,(0-120),25.26,2.50,
1443,Globigerinoides ruber white,,27.19,-91.41,(0-120),23.04,2.92,
1444,Globigerinoides ruber white,,24.41,-83.22,(0-120),25.78,2.03,
1445,Globigerinoides ruber white,,12.74,-78.74,(0-120),25.92,2.00,
1446,Globigerinoides ruber white,,32.78,-76.29,(0-120),24.61,1.86,
1447,Globigerinoides ruber white,,23.99,124.41,(0-120),25.19,1.87,
1448,Globigerinoides ruber white,,8.54,110.34,(0-120),25.20,3.18,
1449,Globigerinoides ruber white,,-12.89,122.76,(0-120),26.78,1.96,
1450,Globigerinoides ruber white,,-13.08,121.79,(0-120),27.09,1.95,
1451,Globigerinoides ruber white,,45.40,-25.43,(0-120),14.58,1.53,
1452,Globigerinoides ruber white,,-5.00,133.44,(0-120),25.96,2.87,
1453,Globigerinoides ruber white,,28.01,127.02,(0-120),24.05,2.27,
1454,Globigerinoides ruber white,,-27.91,-45.88,(0-120),22.79,1.49,
1455,Globigerinoides ruber white,,33.75,-32.16,(0-120),19.93,1.96,discordant
1456,Globigerinoides ruber white,,7.86,-83.61,(0-120),21.62,5.11,
1457,Globigerinoides ruber white,,33.85,-30.09,(0-120),19.56,1.91,discordant
1458,Globigerinoides ruber white,,35.41,-29.42,(0-120),18.63,2.12,
1459,Globigerinoides ruber white,,8.21,-84.12,(0-120),21.17,4.99,
1461,Globigerinoides ruber white,,-8.20,-34.46,(0-120),27.32,0.87,discordant
1462,Globigerinoides ruber white,,38.57,-25.03,(0-120),17.10,2.09,
1465,Globigerinoides ruber white,,40.41,-25.75,(0-120),16.73,2.22,
1466,Globigerinoides ruber white,,8.78,121.28,(0-120),26.21,2.53,
1467,Globigerinoides ruber white,,42.87,-25.26,(0-120),15.89,2.04,
1468,Globigerinoides ruber white,,-1.25,-89.69,(0-120),18.49,3.06,
1469,Globigerinoides ruber white,,44.14,-24.92,(0-120),15.17,1.79,
1470,Globigerinoides ruber white,,38.91,-25.02,(0-120),16.87,1.99,
1471,Globigerinoides ruber white,,-12.73,121.45,(0-120),26.89,1.87,
1472,Globigerinoides ruber white,,12.77,96.07,(0-120),25.94,3.06,
1473,Globigerinoides ruber white,,-1.42,-86.85,(0-120),18.26,3.06,
1474,Globigerinoides ruber white,,28.35,126.35,(0-120),22.59,2.70,
1475,Globigerinoides ruber white,,36.69,12.28,(0-120),17.11,2.71,
1476,Globigerinoides ruber white,,13.65,58.33,(0-120),24.92,2.15,
1477,Globigerinoides ruber white,,-5.84,-8.65,(0-120),22.00,3.98,
1478,Globigerinoides ruber white,,14.88,60.75,(0-120),25.05,2.04,
1479,Globigerinoides ruber white,,15.40,-68.20,(0-120),27.18,1.14,
1480,Globigerinoides ruber white,,6.66,61.13,(0-120),26.43,2.56,
1481,Globigerinoides ruber white,,7.00,-24.62,(0-120),21.44,4.78,
1482,Globigerinoides ruber white,,5.83,-22.80,(0-120),22.73,4.94,
1483,Globigerinoides ruber white,,5.53,-21.80,(0-120),22.85,5.04,
1484,Globigerinoides ruber white,,5.42,-21.52,(0-120),23.09,5.01,
1485,Globigerinoides ruber white,,17.43,-77.66,(0-120),27.97,0.96,
1486,Globigerinoides ruber white,,-5.78,-10.74,(0-120),22.51,3.77,
1487,Globigerinoides ruber white,,5.12,-21.00,(0-120),23.18,5.00,
1488,Globigerinoides ruber white,,-4.99,102.13,(0-120),27.17,2.91,
1489,Globigerinoides ruber white,,28.15,127.27,(0-120),24.06,2.20,
1490,Globigerinoides ruber white,,-7.78,107.12,(0-120),25.02,3.27,
1491,Globigerinoides ruber white,,-45.50,174.95,(0-120),9.45,1.77,discordant
1492,Globigerinoides ruber white,,-1.67,-12.43,(0-120),20.79,4.64,
1493,Globigerinoides ruber white,,-2.23,157.00,(0-120),28.95,0.99,
1494,Globigerinoides ruber white,,0.61,-93.31,(0-120),19.03,3.80,
1495,Globigerinoides ruber white,,0.41,-92.16,(0-120),18.83,3.40,
1496,Globigerinoides ruber white,,-12.17,121.56,(0-120),26.69,2.06,
1497,Globigerinoides ruber white,,-12.22,122.12,(0-120),26.69,2.01,
1498,Globigerinoides ruber white,,2.26,-90.95,(0-120),20.23,4.50,
1499,Globigerinoides ruber white,,-1.76,-12.55,(0-120),20.67,4.64,
1500,Globigerinoides ruber white,,36.08,26.83,(0-120),17.90,2.18,
1501,Globigerinoides ruber white,,35.92,27.30,(0-120),17.73,2.23,
1502,Globigerinoides ruber white,,-0.47,-82.07,(0-120),18.96,3.71,
1503,Globigerinoides ruber white,,-3.61,161.32,(0-120),29.33,0.68,
1504,Globigerinoides ruber white,,-2.37,-84.65,(0-120),18.06,3.01,
1505,Globigerinoides ruber white,,35.95,-3.80,(0-120),16.02,1.75,
1506,Globigerinoides ruber white,,37.97,0.83,(0-120),15.79,2.85,
1507,Globigerinoides ruber white,,26.95,-91.35,(0-120),23.13,2.83,
1508,Globigerinoides ruber white,,-2.17,-9.87,(0-120),19.91,4.67,
1510,Globigerinoides ruber white,,-9.30,108.11,(0-120),24.88,3.35,
1511,Globigerinoides ruber white,,-8.92,108.35,(0-120),24.98,3.48,
1512,Globigerinoides ruber white,,38.20,18.03,(0-120),17.12,3.08,
1513,Globigerinoides ruber white,,-0.93,97.92,(0-120),27.56,2.87,
1514,Globigerinoides ruber white,,0.57,96.74,(0-120),27.26,3.24,
1515,Globigerinoides ruber white,,-0.50,96.94,(0-120),27.29,3.17,
1516,Globigerinoides ruber white,,-2.36,99.20,(0-120),27.30,2.96,
1517,Globigerinoides ruber white,,-6.08,102.42,(0-120),26.36,3.23,
1518,Globigerinoides ruber white,,5.33,-34.02,(0-120),24.40,3.85,
1519,Globigerinoides ruber white,,3.18,-46.34,(0-120),26.79,1.42,
1520,Globigerinoides ruber white,,5.90,-48.04,(0-120),26.84,1.25,
1521,Globigerinoides ruber white,,5.43,-46.93,(0-120),26.76,1.36,
1522,Globigerinoides ruber white,,5.10,73.75,(0-120),26.06,3.46,
1523,Globigerinoides ruber white,,33.36,159.13,(0-120),19.47,2.49,
1524,Globigerinoides ruber white,,4.24,-43.66,(0-120),26.65,1.94,
1525,Globigerinoides ruber white,,36.50,24.33,(0-120),17.58,2.66,
1526,Globigerinoides ruber white,,3.81,-41.62,(0-120),26.38,2.62,
1527,Globigerinoides ruber white,,-0.98,99.39,(0-120),27.84,2.99,
1528,Globigerinoides ruber white,,0.89,98.27,(0-120),29.01,1.05,
1529,Globigerinoides ruber white,,5.26,93.81,(0-120),26.70,2.93,
1530,Globigerinoides ruber white,,5.95,94.43,(0-120),26.61,2.94,
1531,Globigerinoides ruber white,,-5.75,-11.04,(0-120),22.40,3.77,
1532,Globigerinoides ruber white,,-5.28,-10.20,(0-120),22.20,4.06,
1534,Globigerinoides ruber white,,-9.06,119.52,(0-120),25.13,2.14,
1535,Globigerinoides ruber white,,-3.56,-12.58,(0-120),20.77,4.71,
1536,Globigerinoides ruber white,,-3.62,-13.19,(0-120),20.50,4.77,
1538,Globigerinoides ruber white,,2.87,-87.75,(0-120),21.00,4.99,
1539,Globigerinoides ruber white,,-9.16,111.03,(0-120),23.91,3.86,
1540,Globigerinoides ruber white,,-11.58,122.05,(0-120),26.38,2.27,
1541,Globigerinoides ruber white,,-5.78,126.97,(0-120),25.97,2.80,
1542,Globigerinoides ruber white,,2.27,-33.01,(0-120),24.52,4.15,
1543,Globigerinoides ruber white,,2.21,-35.18,(0-120),25.09,4.00,
1544,Globigerinoides ruber white,,-5.38,101.89,(0-120),28.39,1.13,
1545,Globigerinoides ruber white,,-1.54,96.38,(0-120),27.16,3.05,
1546,Globigerinoides ruber white,,-1.74,98.48,(0-120),27.65,2.93,
1547,Globigerinoides ruber white,,2.31,-30.65,(0-120),24.38,4.28,
1548,Globigerinoides ruber white,,9.99,109.48,(0-120),24.95,3.23,
1549,Globigerinoides ruber white,,0.00,155.87,(0-120),28.68,1.23,
1550,Globigerinoides ruber white,,42.98,-55.25,(0-120),11.78,2.93,
1551,Globigerinoides ruber white,,32.77,-34.70,(0-120),20.35,1.96,
1552,Globigerinoides ruber white,,28.35,126.35,(0-120),22.59,2.70,
1553,Globigerinoides ruber white,,27.05,-15.05,(0-120),19.40,1.43,
1554,Globigerinoides ruber white,,-27.18,-46.45,(0-120),22.35,1.73,
1555,Globigerinoides ruber white,,-17.25,42.99,(0-120),25.46,1.96,
1556,Globigerinoides ruber white,,-1.00,157.85,(0-120),28.70,1.26,
1557,Globigerinoides ruber white,,26.00,-14.67,(0-120),20.10,1.60,
1558,Globigerinoides ruber white,,-17.05,42.23,(0-120),25.52,1.98,
1559,Globigerinoides ruber white,,40.50,-32.00,(0-120),17.22,1.83,
1560,Globigerinoides ruber white,,22.99,-17.33,(0-120),18.59,1.14,
1561,Globigerinoides ruber white,,26.20,-14.79,(0-120),19.73,1.42,
1562,Globigerinoides ruber white,,35.57,-32.55,(0-120),18.78,2.07,
1563,Globigerinoides ruber white,,-16.94,41.71,(0-120),25.42,2.07,
1564,Globigerinoides ruber white,,43.92,-24.97,(0-120),15.19,1.89,
1565,Globigerinoides ruber white,,41.52,17.98,(0-120),15.44,2.53,
1566,Globigerinoides ruber white,,33.69,-57.62,(0-120),21.00,2.09,discordant
1567,Globigerinoides ruber white,,23.04,-17.41,(0-120),18.75,1.15,
1568,Globigerinoides ruber white,,21.15,-18.57,(0-120),18.65,1.79,
1569,Globigerinoides ruber white,,7.50,76.72,(0-120),26.40,2.77,
1570,Globigerinoides ruber white,,26.41,-14.96,(0-120),19.30,1.46,
1571,Globigerinoides ruber white,,23.13,-17.41,(0-120),18.88,1.12,
1572,Globigerinoides ruber white,,37.12,-30.03,(0-120),18.06,1.98,
1573,Globigerinoides ruber white,,-12.28,112.72,(0-120),25.94,2.31,
1574,Globigerinoides ruber white,,-2.24,157.00,(0-120),28.96,0.98,
1575,Globigerinoides ruber white,,-9.22,114.72,(0-120),24.51,3.84,
1576,Globigerinoides ruber white,,19.04,-19.93,(0-120),19.24,2.75,
1577,Globigerinoides ruber white,,42.25,-25.67,(0-120),16.09,1.98,
1578,Globigerinoides ruber white,,-0.01,158.91,(0-120),28.65,1.32,
1579,Globigerinoides ruber white,,26.83,-15.12,(0-120),19.39,1.37,
1580,Globigerinoides ruber white,,26.84,-15.11,(0-120),19.38,1.37,
1581,Globigerinoides ruber white,,12.02,44.32,(0-120),23.58,4.07,
1582,Globigerinoides ruber white,,42.00,-32.67,(0-120),16.76,1.72,
1583,Globigerinoides ruber white,,-16.62,40.45,(0-120),24.67,2.51,
1584,Globigerinoides ruber white,,-20.40,36.33,(0-120),23.72,2.70,
1585,Globigerinoides ruber white,,26.65,-15.05,(0-120),19.37,1.38,
1586,Globigerinoides ruber white,,23.50,-18.72,(0-120),20.23,1.51,
1587,Globigerinoides ruber white,,26.29,-14.86,(0-120),19.94,1.45,
1588,Globigerinoides ruber white,,-16.70,40.84,(0-120),25.04,2.40,
1589,Globigerinoides ruber white,,-19.00,37.50,(0-120),24.41,2.52,
1590,Globigerinoides ruber white,,47.45,-8.53,(0-120),12.93,1.64,
1591,Globigerinoides ruber white,,26.49,-14.93,(0-120),19.31,1.47,
1592,Globigerinoides ruber white,,-16.68,40.67,(0-120),24.95,2.43,
1593,Globigerinoides ruber white,,34.97,-75.20,(0-120),23.97,2.72,
1594,Globigerinoides ruber white,,-16.72,40.84,(0-120),25.04,2.41,
1595,Globigerinoides ruber white,,17.43,-77.65,(0-120),27.98,0.96,
1596,Globigerinoides ruber white,,26.23,-14.81,(0-120),19.78,1.44,
1597,Globigerinoides ruber white,,9.76,109.13,(0-120),26.96,1.98,
1598,Globigerinoides ruber white,,-16.57,40.22,(0-120),24.49,2.59,
1599,Globigerinoides ruber white,,14.43,42.23,(0-120),26.70,3.63,
1600,Globigerinoides ruber white,,22.92,-17.22,(0-120),18.32,1.20,
1601,Globigerinoides ruber white,,-20.08,112.67,(0-120),24.42,1.89,
1602,Globigerinoides ruber white,,0.00,159.48,(0-120),28.66,1.32,
1603,Globigerinoides ruber white,,14.52,93.13,(0-120),25.91,2.95,
1604,Globigerinoides ruber white,,22.91,-17.19,(0-120),18.22,1.20,
1605,Globigerinoides ruber white,,-9.65,118.33,(0-120),24.74,2.83,
1606,Globigerinoides ruber white,,23.50,-18.72,(0-120),20.19,1.47,
1607,Globigerinoides ruber white,,0.00,160.40,(0-120),28.67,1.31,
1608,Globigerinoides ruber white,,43.83,-30.58,(0-120),15.97,1.63,
1609,Globigerinoides ruber white,,5.85,-44.98,(0-120),25.62,2.87,
1610,Globigerinoides ruber white,,5.67,-45.09,(0-120),25.74,2.64,
1611,Globigerinoides ruber white,,-16.80,41.13,(0-120),25.17,2.27,
1612,Globigerinoides ruber white,,5.09,-43.76,(0-120),26.02,2.52,
1613,Globigerinoides ruber white,,6.09,-44.19,(0-120),25.30,3.35,
1614,Globigerinoides ruber white,,6.13,-43.44,(0-120),25.22,3.46,
1615,Globigerinoides ruber white,,-9.22,114.72,(0-120),24.51,3.84,
1616,Globigerinoides ruber white,,15.95,-18.01,(0-120),19.21,4.04,
1617,Globigerinoides ruber white,,15.35,-59.28,(0-120),26.64,1.05,
1618,Globigerinoides ruber white,,40.80,-27.45,(0-120),16.69,2.05,
1619,Globigerinoides ruber white,,15.95,-60.92,(0-120),26.81,1.22,
1620,Globigerinoides ruber white,,15.35,-17.19,(0-120),19.82,3.78,
1621,Globigerinoides ruber white,,15.57,-65.13,(0-120),26.90,1.13,
1622,Globigerinoides ruber white,,31.43,-36.25,(0-120),21.14,1.95,discordant
1623,Globigerinoides ruber white,,8.10,110.64,(0-120),25.34,3.27,
1624,Globigerinoides ruber white,,26.65,125.82,(0-120),24.19,2.11,
1625,Globigerinoides ruber white,,15.38,-17.20,(0-120),19.02,3.90,
1626,Globigerinoides ruber white,,14.20,-63.42,(0-120),26.63,1.54,
1627,Globigerinoides ruber white,,-20.40,36.33,(0-120),23.72,2.70,
1628,Globigerinoides ruber white,,17.43,-77.66,(0-120),27.97,0.96,
1629,Globigerinoides ruber white,,41.00,-32.93,(0-120),17.06,1.80,
1630,Globigerinoides ruber white,,7.50,76.72,(0-120),26.40,2.77,
1632,Globigerinoides ruber white,,18.05,57.62,(0-120),23.68,2.49,
1633,Globigerinoides ruber white,,21.32,-74.15,(0-120),26.54,1.35,
1634,Globigerinoides ruber white,,42.85,-25.15,(0-120),15.75,1.84,
1635,Globigerinoides ruber white,,7.50,109.13,(0-120),25.30,2.99,
1636,Globigerinoides ruber white,,15.34,-18.18,(0-120),19.28,4.26,
1637,Neogloboquadrina incompta,,64.00,-12.10,(0-200),7.58,0.74,
1638,Neogloboquadrina incompta,,-41.13,13.48,(0-200),12.30,1.25,discordant
1639,Neogloboquadrina incompta,,64.01,-0.73,(0-200),6.28,1.62,
1640,Neogloboquadrina incompta,,68.53,-10.67,(0-200),1.27,1.80,
1641,Neogloboquadrina incompta,,62.89,1.38,(0-200),8.51,1.22,
1642,Neogloboquadrina incompta,,-41.13,13.48,(0-200),12.30,1.25,discordant
1643,Neogloboquadrina incompta,,-46.37,7.04,(0-200),5.18,0.93,
1644,Neogloboquadrina incompta,,63.76,1.39,(0-200),7.88,1.24,
1645,Neogloboquadrina incompta,,-41.13,13.48,(0-200),12.30,1.25,discordant
1646,Neogloboquadrina incompta,,65.35,-8.29,(0-200),3.06,1.62,
1647,Neogloboquadrina incompta,,62.89,1.37,(0-200),8.51,1.22,
1648,Neogloboquadrina incompta,,60.78,3.71,(0-200),8.91,1.24,
1649,Neogloboquadrina incompta,,63.25,2.60,(0-200),8.53,1.15,
1650,Neogloboquadrina incompta,,68.17,-11.54,(0-200),1.49,1.91,
1651,Neogloboquadrina incompta,,67.00,-6.21,(0-200),3.63,1.52,
1652,Neogloboquadrina incompta,,38.20,18.03,(0-200),16.35,2.75,discordant
1653,Neogloboquadrina incompta,,65.51,-7.18,(0-200),3.11,1.59,
1654,Neogloboquadrina incompta,,62.78,3.90,(0-200),8.77,1.20,
1655,Neogloboquadrina incompta,,63.35,-13.31,(0-200),8.51,0.72,
1656,Neogloboquadrina incompta,,-55.16,-58.09,(0-200),5.40,0.82,
1657,Neogloboquadrina incompta,,61.36,-3.21,(0-200),8.53,1.04,
1658,Neogloboquadrina incompta,,-55.16,-58.09,(0-200),5.40,0.82,
1659,Neogloboquadrina incompta,,60.10,-7.14,(0-200),9.46,0.81,
1660,Neogloboquadrina incompta,,63.05,-13.84,(0-200),8.73,0.82,
1661,Neogloboquadrina incompta,,61.63,-16.50,(0-200),8.91,0.92,
1662,Neogloboquadrina incompta,,-46.37,7.04,(0-200),5.18,0.93,
1663,Neogloboquadrina incompta,,51.88,-39.78,(0-200),7.39,1.57,
1664,Neogloboquadrina incompta,,60.40,-12.42,(0-200),9.57,0.92,
1665,Neogloboquadrina incompta,,59.67,-9.30,(0-200),9.86,0.78,
1666,Neogloboquadrina incompta,,63.08,2.99,(0-200),8.54,1.11,
1667,Neogloboquadrina incompta,,67.04,-6.59,(0-200),3.58,1.51,
1668,Neogloboquadrina incompta,,36.69,12.28,(0-200),17.05,2.69,
1669,Neogloboquadrina incompta,,66.97,7.64,(0-200),7.96,1.10,
1670,Neogloboquadrina incompta,,50.15,-17.37,(0-200),12.23,0.93,
1671,Neogloboquadrina incompta,,63.06,0.79,(0-200),8.26,1.15,
1672,Neogloboquadrina incompta,,52.28,-35.25,(0-200),7.30,1.64,
1673,Neogloboquadrina incompta,,42.03,-32.71,(0-200),16.21,1.66,
1674,Neogloboquadrina incompta,,41.13,-32.07,(0-200),16.46,1.67,
1675,Neogloboquadrina incompta,,-45.77,-57.94,(0-200),6.17,2.55,
1676,Neogloboquadrina incompta,,57.93,-29.13,(0-200),8.43,1.09,
1677,Neogloboquadrina incompta,,66.97,7.64,(0-200),7.96,1.10,
1678,Neogloboquadrina incompta,,-45.77,-57.94,(0-200),6.17,2.55,
1679,Neogloboquadrina incompta,,40.55,13.35,(0-200),15.64,2.64,
1680,Neogloboquadrina incompta,,-48.32,7.76,(0-200),4.26,0.77,
1681,Neogloboquadrina incompta,,37.97,0.83,(0-200),14.59,2.38,
1682,Neogloboquadrina incompta,,39.67,13.57,(0-200),16.09,3.13,
1683,Neogloboquadrina incompta,,39.16,15.08,(0-200),15.77,2.78,
1684,Neogloboquadrina incompta,,36.79,11.82,(0-200),16.36,2.49,
1685,Neogloboquadrina incompta,,42.34,-32.26,(0-200),16.01,1.49,
1686,Neogloboquadrina incompta,,64.57,-0.72,(0-200),6.19,1.73,
1687,Neogloboquadrina incompta,,65.39,-4.74,(0-200),4.55,1.86,
1688,Neogloboquadrina incompta,,65.42,-3.23,(0-200),5.20,2.05,
1689,Neogloboquadrina incompta,,45.09,-39.44,(0-200),15.19,1.49,
1690,Neogloboquadrina incompta,,65.10,-2.42,(0-200),5.02,1.77,
1691,Neogloboquadrina incompta,,62.97,2.70,(0-200),8.62,1.15,
1692,Neogloboquadrina incompta,,62.47,4.46,(0-200),8.75,1.28,
1693,Neogloboquadrina incompta,,63.46,3.04,(0-200),8.49,1.16,
1694,Neogloboquadrina incompta,,54.64,-16.36,(0-200),11.04,0.99,
1695,Neogloboquadrina incompta,,66.61,2.66,(0-200),7.56,1.19,
1696,Neogloboquadrina incompta,,66.61,1.55,(0-200),7.09,1.45,
1697,Neogloboquadrina incompta,,66.34,-0.36,(0-200),5.97,1.64,
1698,Neogloboquadrina incompta,,56.32,-11.55,(0-200),10.68,0.96,
1699,Neogloboquadrina incompta,,55.11,-20.73,(0-200),10.38,0.93,
1700,Neogloboquadrina incompta,,58.08,-10.72,(0-200),10.38,0.89,
1701,Neogloboquadrina incompta,,59.25,-10.22,(0-200),9.93,0.90,
1702,Neogloboquadrina incompta,,55.60,-14.48,(0-200),10.66,0.90,
1703,Neogloboquadrina incompta,,51.48,-17.68,(0-200),11.70,0.95,
1704,Neogloboquadrina incompta,,43.05,-30.04,(0-200),15.54,1.68,
1705,Neogloboquadrina incompta,,44.71,-34.02,(0-200),15.10,1.61,
1706,Neogloboquadrina incompta,,-35.25,-73.58,(0-200),11.37,1.25,
1707,Neogloboquadrina incompta,,-27.47,-71.36,(0-200),12.81,1.62,
1708,Neogloboquadrina incompta,,54.64,-16.36,(0-200),11.04,0.99,
1709,Neogloboquadrina incompta,,-42.01,-75.30,(0-200),10.48,1.59,
1710,Neogloboquadrina incompta,,-30.36,-72.02,(0-200),12.22,1.72,
1711,Neogloboquadrina incompta,,-20.12,8.97,(0-200),15.79,2.94,
1712,Neogloboquadrina incompta,,-34.75,17.36,(0-200),14.96,2.48,
1713,Neogloboquadrina incompta,,-41.94,-75.21,(0-200),10.47,1.57,
1714,Neogloboquadrina incompta,,-35.28,-73.22,(0-200),11.31,1.14,
1715,Neogloboquadrina incompta,,-41.60,-74.98,(0-200),10.51,1.52,
1716,Neogloboquadrina incompta,,-35.61,16.36,(0-200),16.33,2.29,
1717,Neogloboquadrina incompta,,-41.00,-74.45,(0-200),10.58,1.52,
1718,Neogloboquadrina incompta,,-41.01,-74.34,(0-200),10.83,1.41,
1719,Neogloboquadrina incompta,,-27.47,-71.17,(0-200),12.82,1.57,
1720,Neogloboquadrina incompta,,-27.47,-71.25,(0-200),12.80,1.56,
1721,Neogloboquadrina incompta,,-33.13,-73.75,(0-200),12.03,1.95,
1722,Neogloboquadrina incompta,,-20.12,8.97,(0-200),15.79,2.94,
1723,Neogloboquadrina incompta,,-40.81,13.72,(0-200),12.69,1.26,discordant
1724,Neogloboquadrina incompta,,-47.02,7.96,(0-200),4.90,0.77,
1725,Neogloboquadrina incompta,,-35.61,16.36,(0-200),16.33,2.29,
1726,Neogloboquadrina incompta,,-32.29,-72.27,(0-200),11.87,1.52,
1727,Neogloboquadrina incompta,,-48.57,-6.00,(0-200),2.98,0.99,
1728,Neogloboquadrina incompta,,55.48,-14.70,(0-200),10.66,0.84,
1729,Neogloboquadrina incompta,,-32.89,-72.19,(0-200),11.78,1.45,
1730,Neogloboquadrina incompta,,-40.81,13.72,(0-200),12.69,1.26,discordant
1731,Neogloboquadrina incompta,,-33.21,-72.18,(0-200),11.68,1.34,
1732,Neogloboquadrina incompta,,-42.88,8.97,(0-200),9.20,0.90,
1733,Neogloboquadrina incompta,,-27.50,-71.21,(0-200),12.85,1.60,
1734,Neogloboquadrina incompta,,-30.36,-71.96,(0-200),12.15,1.66,
1735,Neogloboquadrina incompta,,-33.22,-72.09,(0-200),11.67,1.30,
1736,Neogloboquadrina incompta,,-35.82,18.10,(0-200),15.64,2.57,
1737,Neogloboquadrina incompta,,-33.15,-71.98,(0-200),11.60,1.17,
1738,Neogloboquadrina incompta,,-32.85,-72.42,(0-200),11.81,1.53,
1739,Neogloboquadrina incompta,,-49.13,6.71,(0-200),3.21,0.80,
1740,Neogloboquadrina incompta,,-41.85,0.09,(0-200),10.11,1.11,discordant
1741,Neogloboquadrina incompta,,-41.85,0.09,(0-200),10.11,1.11,discordant
1742,Neogloboquadrina incompta,,-41.29,-14.50,(0-200),11.94,1.14,
1743,Neogloboquadrina incompta,,50.86,-42.74,(0-200),9.46,1.51,
1744,Neogloboquadrina incompta,,51.09,-43.22,(0-200),9.03,1.61,
1745,Neogloboquadrina incompta,,-43.23,-79.00,(0-200),10.07,1.84,
1746,Neogloboquadrina incompta,,-20.12,8.97,(0-200),15.79,2.94,
