Sample,Species,Site,Lat,Lon,Depth,Twoa23,SD_Twoa23,Discordant
1506,Globigerinoides ruber white,,37.97,0.83,(0-500),13.64,1.42,
1507,Globigerinoides ruber white,,26.95,-91.35,(0-500),15.28,5.45,
1508,Globigerinoides ruber white,,-2.17,-9.87,(0-500),12.94,4.78,
1510,Globigerinoides ruber white,,-9.30,108.11,(0-500),14.39,6.40,
1511,Globigerinoides ruber white,,-8.92,108.35,(0-500),14.63,6.56,
1512,Globigerinoides ruber white,,38.20,18.03,(0-500),15.18,2.01,
1513,Globigerinoides ruber white,,-0.93,97.92,(0-500),16.00,7.13,
1514,Globigerinoides ruber white,,0.57,96.74,(0-500),15.84,7.04,
1515,Globigerinoides ruber white,,-0.50,96.94,(0-500),15.66,6.97,
1516,Globigerinoides ruber white,,-2.36,99.20,(0-500),15.88,7.03,
1517,Globigerinoides ruber white,,-6.08,102.42,(0-500),14.93,6.72,
1518,Globigerinoides ruber white,,5.33,-34.02,(0-500),13.43,6.41,
1519,Globigerinoides ruber white,,3.18,-46.34,(0-500),15.44,7.37,
1520,Globigerinoides ruber white,,5.90,-48.04,(0-500),15.04,7.73,
1521,Globigerinoides ruber white,,5.43,-46.93,(0-500),15.09,7.79,
1522,Globigerinoides ruber white,,5.10,73.75,(0-500),15.74,6.38,
1523,Globigerinoides ruber white,,33.36,159.13,(0-500),15.01,3.66,
1524,Globigerinoides ruber white,,4.24,-43.66,(0-500),14.80,7.71,
1525,Globigerinoides ruber white,,36.50,24.33,(0-500),16.61,2.28,
1526,Globigerinoides ruber white,,3.81,-41.62,(0-500),14.50,7.50,
1527,Globigerinoides ruber white,,-0.98,99.39,(0-500),15.84,7.31,
1528,Globigerinoides ruber white,,0.89,98.27,(0-500),29.01,1.05,
1529,Globigerinoides ruber white,,5.26,93.81,(0-500),15.77,6.76,
1530,Globigerinoides ruber white,,5.95,94.43,(0-500),15.70,6.72,
1531,Globigerinoides ruber white,,-5.75,-11.04,(0-500),12.88,5.84,
1532,Globigerinoides ruber white,,-5.28,-10.20,(0-500),13.16,5.83,
1534,Globigerinoides ruber white,,-9.06,119.52,(0-500),14.79,7.03,
1535,Globigerinoides ruber white,,-3.56,-12.58,(0-500),13.32,5.04,
1536,Globigerinoides ruber white,,-3.62,-13.19,(0-500),13.06,4.79,
1538,Globigerinoides ruber white,,2.87,-87.75,(0-500),13.55,5.20,
1539,Globigerinoides ruber white,,-9.16,111.03,(0-500),13.91,6.29,
1540,Globigerinoides ruber white,,-11.58,122.05,(0-500),15.58,7.15,
1541,Globigerinoides ruber white,,-5.78,126.97,(0-500),15.46,6.98,
1542,Globigerinoides ruber white,,2.27,-33.01,(0-500),14.29,6.42,
1543,Globigerinoides ruber white,,2.21,-35.18,(0-500),14.56,6.75,
1544,Globigerinoides ruber white,,-5.38,101.89,(0-500),28.39,1.13,
1545,Globigerinoides ruber white,,-1.54,96.38,(0-500),15.73,6.95,
1546,Globigerinoides ruber white,,-1.74,98.48,(0-500),15.77,7.07,
1547,Globigerinoides ruber white,,2.31,-30.65,(0-500),14.38,6.45,
1548,Globigerinoides ruber white,,9.99,109.48,(0-500),22.18,4.63,
1549,Globigerinoides ruber white,,0.00,155.87,(0-500),17.08,7.92,
1550,Globigerinoides ruber white,,42.98,-55.25,(0-500),10.03,2.44,
1551,Globigerinoides ruber white,,32.77,-34.70,(0-500),17.38,2.38,
1552,Globigerinoides ruber white,,28.35,126.35,(0-500),21.49,2.77,
1553,Globigerinoides ruber white,,27.05,-15.05,(0-500),15.58,2.88,
1554,Globigerinoides ruber white,,-27.18,-46.45,(0-500),16.95,4.12,
1555,Globigerinoides ruber white,,-17.25,42.99,(0-500),17.11,5.66,
1556,Globigerinoides ruber white,,-1.00,157.85,(0-500),16.96,7.89,
1557,Globigerinoides ruber white,,26.00,-14.67,(0-500),20.10,1.60,
1558,Globigerinoides ruber white,,-17.05,42.23,(0-500),17.13,5.71,
1559,Globigerinoides ruber white,,40.50,-32.00,(0-500),14.72,1.93,
1560,Globigerinoides ruber white,,22.99,-17.33,(0-500),17.38,1.66,
1561,Globigerinoides ruber white,,26.20,-14.79,(0-500),19.73,1.42,
1562,Globigerinoides ruber white,,35.57,-32.55,(0-500),15.32,2.69,
1563,Globigerinoides ruber white,,-16.94,41.71,(0-500),17.06,5.73,
1564,Globigerinoides ruber white,,43.92,-24.97,(0-500),13.30,1.48,
1565,Globigerinoides ruber white,,41.52,17.98,(0-500),14.08,1.24,
1566,Globigerinoides ruber white,,33.69,-57.62,(0-500),18.74,1.81,
1567,Globigerinoides ruber white,,23.04,-17.41,(0-500),14.92,2.81,
1568,Globigerinoides ruber white,,21.15,-18.57,(0-500),14.53,2.92,
1569,Globigerinoides ruber white,,7.50,76.72,(0-500),26.40,2.77,
1570,Globigerinoides ruber white,,26.41,-14.96,(0-500),15.49,2.84,
1571,Globigerinoides ruber white,,23.13,-17.41,(0-500),15.10,2.86,
1572,Globigerinoides ruber white,,37.12,-30.03,(0-500),14.75,2.44,
1573,Globigerinoides ruber white,,-12.28,112.72,(0-500),15.57,6.78,
1574,Globigerinoides ruber white,,-2.24,157.00,(0-500),17.20,8.23,
1575,Globigerinoides ruber white,,-9.22,114.72,(0-500),13.99,6.50,
1576,Globigerinoides ruber white,,19.04,-19.93,(0-500),14.05,3.52,
1577,Globigerinoides ruber white,,42.25,-25.67,(0-500),13.44,1.73,
1578,Globigerinoides ruber white,,-0.01,158.91,(0-500),17.15,7.93,
1579,Globigerinoides ruber white,,26.83,-15.12,(0-500),15.59,2.85,
1580,Globigerinoides ruber white,,26.84,-15.11,(0-500),15.57,2.85,
1581,Globigerinoides ruber white,,12.02,44.32,(0-500),18.02,3.95,
1582,Globigerinoides ruber white,,42.00,-32.67,(0-500),14.34,1.77,
1583,Globigerinoides ruber white,,-16.62,40.45,(0-500),16.19,5.61,
1584,Globigerinoides ruber white,,-20.40,36.33,(0-500),16.52,5.19,
1585,Globigerinoides ruber white,,26.65,-15.05,(0-500),15.57,2.86,
1586,Globigerinoides ruber white,,23.50,-18.72,(0-500),15.96,3.18,
1587,Globigerinoides ruber white,,26.29,-14.86,(0-500),19.94,1.45,
1588,Globigerinoides ruber white,,-16.70,40.84,(0-500),16.59,5.72,
1589,Globigerinoides ruber white,,-19.00,37.50,(0-500),16.18,5.45,
1590,Globigerinoides ruber white,,47.45,-8.53,(0-500),11.76,1.02,
1591,Globigerinoides ruber white,,26.49,-14.93,(0-500),15.48,2.85,
1592,Globigerinoides ruber white,,-16.68,40.67,(0-500),16.50,5.73,
1593,Globigerinoides ruber white,,34.97,-75.20,(0-500),23.97,2.72,
1594,Globigerinoides ruber white,,-16.72,40.84,(0-500),16.64,5.73,
1595,Globigerinoides ruber white,,17.43,-77.65,(0-500),23.05,4.42,
1596,Globigerinoides ruber white,,26.23,-14.81,(0-500),19.78,1.44,
1597,Globigerinoides ruber white,,9.76,109.13,(0-500),26.96,1.98,
1598,Globigerinoides ruber white,,-16.57,40.22,(0-500),19.47,4.98,
1599,Globigerinoides ruber white,,14.43,42.23,(0-500),26.70,3.63,
1600,Globigerinoides ruber white,,22.92,-17.22,(0-500),17.12,1.70,
1601,Globigerinoides ruber white,,-20.08,112.67,(0-500),16.77,5.72,
1602,Globigerinoides ruber white,,0.00,159.48,(0-500),17.14,7.92,
1603,Globigerinoides ruber white,,14.52,93.13,(0-500),22.37,5.31,
1604,Globigerinoides ruber white,,22.91,-17.19,(0-500),17.05,1.69,
1605,Globigerinoides ruber white,,-9.65,118.33,(0-500),14.43,6.60,
1606,Globigerinoides ruber white,,23.50,-18.72,(0-500),15.95,3.17,
1607,Globigerinoides ruber white,,0.00,160.40,(0-500),17.07,7.87,
1608,Globigerinoides ruber white,,43.83,-30.58,(0-500),13.68,1.63,
1609,Globigerinoides ruber white,,5.85,-44.98,(0-500),13.87,7.44,
1610,Globigerinoides ruber white,,5.67,-45.09,(0-500),14.03,7.48,
1611,Globigerinoides ruber white,,-16.80,41.13,(0-500),16.79,5.69,
1612,Globigerinoides ruber white,,5.09,-43.76,(0-500),14.06,7.48,
1613,Globigerinoides ruber white,,6.09,-44.19,(0-500),13.82,7.35,
1614,Globigerinoides ruber white,,6.13,-43.44,(0-500),13.90,7.40,
1615,Globigerinoides ruber white,,-9.22,114.72,(0-500),13.99,6.50,
1616,Globigerinoides ruber white,,15.95,-18.01,(0-500),13.50,3.73,
1617,Globigerinoides ruber white,,15.35,-59.28,(0-500),18.27,6.13,
1618,Globigerinoides ruber white,,40.80,-27.45,(0-500),13.80,1.92,
1619,Globigerinoides ruber white,,15.95,-60.92,(0-500),22.27,4.38,
1620,Globigerinoides ruber white,,15.35,-17.19,(0-500),19.82,3.78,
1621,Globigerinoides ruber white,,15.57,-65.13,(0-500),18.42,6.10,
1622,Globigerinoides ruber white,,31.43,-36.25,(0-500),17.86,2.46,
1623,Globigerinoides ruber white,,8.10,110.64,(0-500),23.09,4.37,
1624,Globigerinoides ruber white,,26.65,125.82,(0-500),22.68,2.58,
1625,Globigerinoides ruber white,,15.38,-17.20,(0-500),15.82,3.80,
1626,Globigerinoides ruber white,,14.20,-63.42,(0-500),17.16,6.53,
1627,Globigerinoides ruber white,,-20.40,36.33,(0-500),16.52,5.19,
1628,Globigerinoides ruber white,,17.43,-77.66,(0-500),23.07,4.40,
1629,Globigerinoides ruber white,,41.00,-32.93,(0-500),14.62,1.94,
1630,Globigerinoides ruber white,,7.50,76.72,(0-500),26.40,2.77,
1632,Globigerinoides ruber white,,18.05,57.62,(0-500),23.68,2.49,
1633,Globigerinoides ruber white,,21.32,-74.15,(0-500),20.94,3.93,
1634,Globigerinoides ruber white,,42.85,-25.15,(0-500),13.30,1.54,
1635,Globigerinoides ruber white,,7.50,109.13,(0-500),23.03,4.29,
1636,Globigerinoides ruber white,,15.34,-18.18,(0-500),13.49,3.76,
1637,Neogloboquadrina incompta,,64.00,-12.10,(0-500),6.97,1.03,
1638,Neogloboquadrina incompta,,-41.13,13.48,(0-500),10.36,2.06,
1639,Neogloboquadrina incompta,,64.01,-0.73,(0-500),4.34,2.40,
1640,Neogloboquadrina incompta,,68.53,-10.67,(0-500),0.83,1.45,
1641,Neogloboquadrina incompta,,62.89,1.38,(0-500),6.79,2.24,
1642,Neogloboquadrina incompta,,-41.13,13.48,(0-500),10.36,2.06,
1643,Neogloboquadrina incompta,,-46.37,7.04,(0-500),4.36,1.09,
1644,Neogloboquadrina incompta,,63.76,1.39,(0-500),5.93,2.32,
1645,Neogloboquadrina incompta,,-41.13,13.48,(0-500),10.36,2.06,
1646,Neogloboquadrina incompta,,65.35,-8.29,(0-500),1.67,1.70,
1647,Neogloboquadrina incompta,,62.89,1.37,(0-500),6.80,2.24,
1648,Neogloboquadrina incompta,,60.78,3.71,(0-500),8.66,1.14,
1649,Neogloboquadrina incompta,,63.25,2.60,(0-500),6.83,2.10,
1650,Neogloboquadrina incompta,,68.17,-11.54,(0-500),1.20,1.75,
1651,Neogloboquadrina incompta,,67.00,-6.21,(0-500),2.68,1.51,
1652,Neogloboquadrina incompta,,38.20,18.03,(0-500),15.18,2.01,discordant
1653,Neogloboquadrina incompta,,65.51,-7.18,(0-500),1.95,1.61,
1654,Neogloboquadrina incompta,,62.78,3.90,(0-500),8.77,1.20,
1655,Neogloboquadrina incompta,,63.35,-13.31,(0-500),8.16,0.67,
1656,Neogloboquadrina incompta,,-55.16,-58.09,(0-500),4.85,0.69,
1657,Neogloboquadrina incompta,,61.36,-3.21,(0-500),6.87,2.16,
1658,Neogloboquadrina incompta,,-55.16,-58.09,(0-500),4.85,0.69,
1659,Neogloboquadrina incompta,,60.10,-7.14,(0-500),8.80,0.91,
1660,Neogloboquadrina incompta,,63.05,-13.84,(0-500),8.41,0.63,
1661,Neogloboquadrina incompta,,61.63,-16.50,(0-500),8.49,0.72,
1662,Neogloboquadrina incompta,,-46.37,7.04,(0-500),4.36,1.09,
1663,Neogloboquadrina incompta,,51.88,-39.78,(0-500),5.89,1.66,
1664,Neogloboquadrina incompta,,60.40,-12.42,(0-500),9.38,0.86,
1665,Neogloboquadrina incompta,,59.67,-9.30,(0-500),9.33,0.61,
1666,Neogloboquadrina incompta,,63.08,2.99,(0-500),7.14,1.94,
1667,Neogloboquadrina incompta,,67.04,-6.59,(0-500),2.68,1.55,
1668,Neogloboquadrina incompta,,36.69,12.28,(0-500),17.05,2.69,
1669,Neogloboquadrina incompta,,66.97,7.64,(0-500),6.63,1.71,
1670,Neogloboquadrina incompta,,50.15,-17.37,(0-500),11.53,0.85,
1671,Neogloboquadrina incompta,,63.06,0.79,(0-500),6.47,2.28,
1672,Neogloboquadrina incompta,,52.28,-35.25,(0-500),5.99,1.57,
1673,Neogloboquadrina incompta,,42.03,-32.71,(0-500),14.37,1.81,
1674,Neogloboquadrina incompta,,41.13,-32.07,(0-500),14.61,1.87,
1675,Neogloboquadrina incompta,,-45.77,-57.94,(0-500),4.67,2.31,
1676,Neogloboquadrina incompta,,57.93,-29.13,(0-500),7.78,1.01,
1677,Neogloboquadrina incompta,,66.97,7.64,(0-500),6.63,1.71,
1678,Neogloboquadrina incompta,,-45.77,-57.94,(0-500),4.67,2.31,
1679,Neogloboquadrina incompta,,40.55,13.35,(0-500),14.85,1.86,
1680,Neogloboquadrina incompta,,-48.32,7.76,(0-500),3.25,0.80,
1681,Neogloboquadrina incompta,,37.97,0.83,(0-500),13.64,1.42,
1682,Neogloboquadrina incompta,,39.67,13.57,(0-500),15.14,2.36,
1683,Neogloboquadrina incompta,,39.16,15.08,(0-500),15.11,2.22,
1684,Neogloboquadrina incompta,,36.79,11.82,(0-500),15.94,2.34,
1685,Neogloboquadrina incompta,,42.34,-32.26,(0-500),14.35,1.71,
1686,Neogloboquadrina incompta,,64.57,-0.72,(0-500),4.51,2.49,
1687,Neogloboquadrina incompta,,65.39,-4.74,(0-500),3.06,1.90,
1688,Neogloboquadrina incompta,,65.42,-3.23,(0-500),3.32,2.20,
1689,Neogloboquadrina incompta,,45.09,-39.44,(0-500),13.28,1.94,
1690,Neogloboquadrina incompta,,65.10,-2.42,(0-500),3.32,2.07,
1691,Neogloboquadrina incompta,,62.97,2.70,(0-500),7.12,2.06,
1692,Neogloboquadrina incompta,,62.47,4.46,(0-500),8.75,1.28,
1693,Neogloboquadrina incompta,,63.46,3.04,(0-500),6.89,2.01,
1694,Neogloboquadrina incompta,,54.64,-16.36,(0-500),10.42,0.87,
1695,Neogloboquadrina incompta,,66.61,2.66,(0-500),5.82,2.02,
1696,Neogloboquadrina incompta,,66.61,1.55,(0-500),5.23,2.15,
1697,Neogloboquadrina incompta,,66.34,-0.36,(0-500),4.37,2.27,
1698,Neogloboquadrina incompta,,56.32,-11.55,(0-500),10.21,0.77,
1699,Neogloboquadrina incompta,,55.11,-20.73,(0-500),9.69,0.97,
1700,Neogloboquadrina incompta,,58.08,-10.72,(0-500),9.81,0.70,
1701,Neogloboquadrina incompta,,59.25,-10.22,(0-500),9.61,0.70,
1702,Neogloboquadrina incompta,,55.60,-14.48,(0-500),10.19,0.73,
1703,Neogloboquadrina incompta,,51.48,-17.68,(0-500),11.15,0.78,
1704,Neogloboquadrina incompta,,43.05,-30.04,(0-500),13.79,1.64,
1705,Neogloboquadrina incompta,,44.71,-34.02,(0-500),13.14,1.91,
1706,Neogloboquadrina incompta,,-35.25,-73.58,(0-500),9.63,1.97,
1707,Neogloboquadrina incompta,,-27.47,-71.36,(0-500),10.75,2.22,
1708,Neogloboquadrina incompta,,54.64,-16.36,(0-500),10.42,0.87,
1709,Neogloboquadrina incompta,,-42.01,-75.30,(0-500),8.74,2.18,
1710,Neogloboquadrina incompta,,-30.36,-72.02,(0-500),10.27,2.23,
1711,Neogloboquadrina incompta,,-20.12,8.97,(0-500),12.00,3.86,
1712,Neogloboquadrina incompta,,-34.75,17.36,(0-500),11.71,3.25,
1713,Neogloboquadrina incompta,,-41.94,-75.21,(0-500),8.73,2.16,
1714,Neogloboquadrina incompta,,-35.28,-73.22,(0-500),9.66,1.88,
1715,Neogloboquadrina incompta,,-41.60,-74.98,(0-500),8.72,2.09,
1716,Neogloboquadrina incompta,,-35.61,16.36,(0-500),12.78,3.34,
1717,Neogloboquadrina incompta,,-41.00,-74.45,(0-500),8.97,2.06,
1718,Neogloboquadrina incompta,,-41.01,-74.34,(0-500),10.83,1.41,
1719,Neogloboquadrina incompta,,-27.47,-71.17,(0-500),10.77,2.18,
1720,Neogloboquadrina incompta,,-27.47,-71.25,(0-500),10.75,2.19,
1721,Neogloboquadrina incompta,,-33.13,-73.75,(0-500),9.90,2.48,
1722,Neogloboquadrina incompta,,-20.12,8.97,(0-500),12.00,3.86,
1723,Neogloboquadrina incompta,,-40.81,13.72,(0-500),10.62,2.10,
1724,Neogloboquadrina incompta,,-47.02,7.96,(0-500),4.27,0.97,
1725,Neogloboquadrina incompta,,-35.61,16.36,(0-500),12.78,3.34,
1726,Neogloboquadrina incompta,,-32.29,-72.27,(0-500),10.02,2.13,
1727,Neogloboquadrina incompta,,-48.57,-6.00,(0-500),2.49,0.66,
1728,Neogloboquadrina incompta,,55.48,-14.70,(0-500),10.19,0.69,
1729,Neogloboquadrina incompta,,-32.89,-72.19,(0-500),10.04,2.06,
1730,Neogloboquadrina incompta,,-40.81,13.72,(0-500),10.62,2.10,
1731,Neogloboquadrina incompta,,-33.21,-72.18,(0-500),9.99,1.99,
1732,Neogloboquadrina incompta,,-42.88,8.97,(0-500),7.82,1.68,
1733,Neogloboquadrina incompta,,-27.50,-71.21,(0-500),10.79,2.21,
1734,Neogloboquadrina incompta,,-30.36,-71.96,(0-500),10.23,2.18,
1735,Neogloboquadrina incompta,,-33.22,-72.09,(0-500),10.01,1.95,
1736,Neogloboquadrina incompta,,-35.82,18.10,(0-500),12.13,3.43,
1737,Neogloboquadrina incompta,,-33.15,-71.98,(0-500),10.03,1.87,
1738,Neogloboquadrina incompta,,-32.85,-72.42,(0-500),9.98,2.15,
1739,Neogloboquadrina incompta,,-49.13,6.71,(0-500),2.83,0.67,
1740,Neogloboquadrina incompta,,-41.85,0.09,(0-500),9.73,1.15,discordant
1741,Neogloboquadrina incompta,,-41.85,0.09,(0-500),9.73,1.15,
1742,Neogloboquadrina incompta,,-41.29,-14.50,(0-500),10.12,1.91,
1743,Neogloboquadrina incompta,,50.86,-42.74,(0-500),7.69,2.15,
1744,Neogloboquadrina incompta,,51.09,-43.22,(0-500),7.26,2.11,
1745,Neogloboquadrina incompta,,-43.23,-79.00,(0-500),8.15,2.34,
1746,Neogloboquadrina incompta,,-20.12,8.97,(0-500),12.00,3.86,
1747,Neogloboquadrina incompta,,53.04,-33.53,(0-500),6.15,1.42,
1748,Neogloboquadrina incompta,,50.97,-43.22,(0-500),7.40,2.11,
1749,Neogloboquadrina incompta,,-43.24,-79.99,(0-500),8.13,2.40,
1750,Neogloboquadrina incompta,,-35.22,-73.49,(0-500),9.68,1.99,
1751,Neogloboquadrina incompta,,-40.62,25.61,(0-500),11.31,2.32,
1752,Neogloboquadrina incompta,,-40.62,25.61,(0-500),11.31,2.32,
1753,Neogloboquadrina incompta,,-35.25,-73.42,(0-500),9.70,1.95,
1754,Neogloboquadrina incompta,,-35.22,-73.32,(0-500),9.69,1.94,
1755,Neogloboquadrina incompta,,-27.47,-71.53,(0-500),10.67,2.18,
1756,Neogloboquadrina incompta,,57.03,-10.06,(0-500),10.13,0.75,
1757,Neogloboquadrina incompta,,37.75,-27.19,(0-500),14.29,2.29,
1758,Neogloboquadrina incompta,,-50.74,-3.21,(0-500),2.14,0.36,discordant
1759,Neogloboquadrina incompta,,-43.22,-75.95,(0-500),8.48,2.13,
1760,Neogloboquadrina incompta,,-42.04,-75.32,(0-500),8.77,2.21,
1761,Neogloboquadrina incompta,,-49.13,6.71,(0-500),2.83,0.67,
1762,Neogloboquadrina incompta,,-40.81,13.72,(0-500),10.62,2.10,
1763,Neogloboquadrina incompta,,-27.50,-71.50,(0-500),10.72,2.23,
1764,Neogloboquadrina incompta,,40.58,-10.35,(0-500),12.89,1.62,
1765,Neogloboquadrina incompta,,-35.22,-73.12,(0-500),11.82,1.13,
1766,Neogloboquadrina incompta,,-34.75,17.36,(0-500),11.71,3.25,
1767,Neogloboquadrina incompta,,-29.94,-73.29,(0-500),10.43,2.56,
1768,Neogloboquadrina incompta,,37.83,-9.51,(0-500),13.56,1.76,discordant
1769,Neogloboquadrina pachyderma,,-50.16,5.75,(0-500),2.37,0.42,
1770,Neogloboquadrina pachyderma,,55.01,-28.27,(0-500),7.10,1.68,
1771,Neogloboquadrina pachyderma,,-50.95,-7.50,(0-500),2.06,0.42,discordant
1772,Neogloboquadrina pachyderma,,-49.73,-8.77,(0-500),2.20,0.47,
1773,Neogloboquadrina pachyderma,,-56.00,-115.00,(0-500),4.83,0.70,discordant
1774,Neogloboquadrina pachyderma,,-43.82,51.32,(0-500),4.35,1.76,
1775,Neogloboquadrina pachyderma,,-48.23,-11.03,(0-500),3.01,0.71,
1776,Neogloboquadrina pachyderma,,-50.16,5.75,(0-500),2.37,0.42,
1777,Neogloboquadrina pachyderma,,56.44,-27.80,(0-500),7.59,1.33,
1778,Neogloboquadrina pachyderma,,-50.95,-7.50,(0-500),2.06,0.42,
1779,Neogloboquadrina pachyderma,,35.57,-32.55,(0-500),15.32,2.70,
1780,Neogloboquadrina pachyderma,,-50.95,-7.50,(0-500),2.06,0.42,
1781,Neogloboquadrina pachyderma,,-55.00,-120.00,(0-500),5.30,0.67,
1782,Neogloboquadrina pachyderma,,-40.81,13.72,(0-500),10.62,2.10,
1783,Neogloboquadrina pachyderma,,59.71,-27.36,(0-500),7.95,0.80,
1784,Neogloboquadrina pachyderma,,40.12,134.00,(0-500),3.98,4.32,
1785,Neogloboquadrina pachyderma,,-50.95,-7.50,(0-500),2.06,0.42,discordant
1786,Neogloboquadrina pachyderma,,64.91,-29.29,(0-500),6.66,0.86,discordant
1787,Neogloboquadrina pachyderma,,57.90,-25.96,(0-500),8.05,1.00,
1788,Neogloboquadrina pachyderma,,-49.73,-8.77,(0-500),2.20,0.47,discordant
1789,Neogloboquadrina pachyderma,,66.97,7.64,(0-500),6.63,1.71,
1790,Neogloboquadrina pachyderma,,62.44,-4.00,(0-500),5.33,2.61,
1791,Neogloboquadrina pachyderma,,80.47,8.21,(0-500),2.84,0.78,
1792,Neogloboquadrina pachyderma,,-48.23,-11.03,(0-500),3.01,0.71,
1793,Neogloboquadrina pachyderma,,60.78,3.71,(0-500),8.66,1.14,
1794,Neogloboquadrina pachyderma,,-46.37,7.04,(0-500),4.36,1.09,
1795,Neogloboquadrina pachyderma,,-46.37,7.04,(0-500),4.36,1.09,
1796,Neogloboquadrina pachyderma,,67.04,-6.59,(0-500),2.68,1.55,
1797,Neogloboquadrina pachyderma,,-50.40,-14.08,(0-500),2.59,0.79,discordant
1798,Neogloboquadrina pachyderma,,67.16,-9.31,(0-500),1.10,1.61,
1799,Neogloboquadrina pachyderma,,67.00,-6.21,(0-500),2.68,1.51,
1800,Neogloboquadrina pachyderma,,68.17,-11.54,(0-500),1.20,1.75,
1801,Neogloboquadrina pachyderma,,68.43,-13.87,(0-500),0.75,1.48,
1802,Neogloboquadrina pachyderma,,69.45,-14.54,(0-500),0.54,1.07,
1803,Neogloboquadrina pachyderma,,-50.40,-14.08,(0-500),2.59,0.79,
1804,Neogloboquadrina pachyderma,,68.53,-10.67,(0-500),0.83,1.45,
1805,Neogloboquadrina pachyderma,,63.52,-0.70,(0-500),4.97,2.56,
1806,Neogloboquadrina pachyderma,,52.71,-36.09,(0-500),5.69,1.41,
1807,Neogloboquadrina pachyderma,,-50.40,-14.08,(0-500),2.59,0.79,discordant
1808,Neogloboquadrina pachyderma,,58.21,-47.37,(0-500),4.48,0.76,
1809,Neogloboquadrina pachyderma,,41.76,-47.35,(0-500),11.59,2.76,
1810,Neogloboquadrina pachyderma,,-49.01,-12.70,(0-500),3.10,0.78,
1811,Neogloboquadrina pachyderma,,42.98,-55.25,(0-500),10.03,2.44,
1812,Neogloboquadrina pachyderma,,73.77,2.38,(0-500),0.36,1.29,
1813,Neogloboquadrina pachyderma,,-48.23,-11.03,(0-500),3.01,0.71,
1814,Neogloboquadrina pachyderma,,75.60,1.30,(0-500),-0.01,0.71,
1815,Neogloboquadrina pachyderma,,-46.37,7.04,(0-500),4.36,1.09,discordant
1816,Neogloboquadrina pachyderma,,68.90,-11.85,(0-500),0.75,1.29,discordant
1817,Neogloboquadrina pachyderma,,-49.01,-12.70,(0-500),3.10,0.78,
1818,Neogloboquadrina pachyderma,,72.25,-9.23,(0-500),0.51,0.69,
1819,Neogloboquadrina pachyderma,,49.00,150.33,(0-500),1.65,1.74,
1820,Neogloboquadrina pachyderma,,65.67,-3.71,(0-500),3.14,1.80,
1821,Neogloboquadrina pachyderma,,50.69,-21.87,(0-500),10.52,1.12,
1822,Neogloboquadrina pachyderma,,69.48,-9.51,(0-500),1.08,1.34,
1823,Neogloboquadrina pachyderma,,69.98,-18.08,(0-500),0.64,0.75,
1824,Neogloboquadrina pachyderma,,-49.01,-12.70,(0-500),3.10,0.78,
1825,Neogloboquadrina pachyderma,,71.78,1.60,(0-500),3.62,1.22,
1826,Neogloboquadrina pachyderma,,62.97,2.70,(0-500),7.12,2.06,
1827,Neogloboquadrina pachyderma,,-45.75,82.93,(0-500),7.77,1.18,
1828,Neogloboquadrina pachyderma,,50.42,167.73,(0-500),4.06,1.29,discordant
1829,Neogloboquadrina pachyderma,,72.92,-14.99,(0-500),1.02,0.80,
1830,Neogloboquadrina pachyderma,,70.00,-17.51,(0-500),0.70,0.59,discordant
1831,Neogloboquadrina pachyderma,,52.50,-22.07,(0-500),9.91,1.19,
1832,Neogloboquadrina pachyderma,,79.99,2.75,(0-500),2.64,0.71,
1833,Neogloboquadrina pachyderma,,79.99,-0.87,(0-500),2.17,1.14,
1834,Neogloboquadrina pachyderma,,41.76,-47.35,(0-500),11.59,2.76,
1835,Neogloboquadrina pachyderma,,48.61,150.43,(0-500),1.97,1.77,
1836,Neogloboquadrina pachyderma,,-47.02,7.96,(0-500),4.27,0.97,discordant
1837,Neogloboquadrina pachyderma,,65.53,-4.15,(0-500),3.19,1.88,
1838,Neogloboquadrina pachyderma,,70.33,-10.63,(0-500),0.88,1.21,
1839,Neogloboquadrina pachyderma,,70.57,-12.72,(0-500),0.66,0.97,
1840,Neogloboquadrina pachyderma,,70.01,-12.42,(0-500),0.64,1.07,
1841,Neogloboquadrina pachyderma,,70.36,-18.21,(0-500),0.72,0.66,
1842,Neogloboquadrina pachyderma,,70.42,-18.95,(0-500),0.63,0.81,
1843,Neogloboquadrina pachyderma,,-47.02,7.96,(0-500),4.27,0.97,discordant
1844,Neogloboquadrina pachyderma,,70.44,-16.04,(0-500),0.49,0.74,
1845,Neogloboquadrina pachyderma,,71.29,-14.07,(0-500),0.53,0.71,
1846,Neogloboquadrina pachyderma,,71.67,-14.32,(0-500),0.52,0.55,
1847,Neogloboquadrina pachyderma,,71.73,-15.58,(0-500),0.69,0.67,
1848,Neogloboquadrina pachyderma,,50.69,-21.87,(0-500),10.52,1.12,
1849,Neogloboquadrina pachyderma,,72.92,-13.98,(0-500),0.99,0.73,
1850,Neogloboquadrina pachyderma,,66.97,7.64,(0-500),6.63,1.71,
1851,Neogloboquadrina pachyderma,,62.37,-0.98,(0-500),6.01,2.34,
1852,Neogloboquadrina pachyderma,,70.00,3.99,(0-500),5.59,0.94,
1853,Neogloboquadrina pachyderma,,75.00,0.18,(0-500),0.06,1.02,
1854,Neogloboquadrina pachyderma,,42.98,-55.25,(0-500),10.03,2.44,
1855,Neogloboquadrina pachyderma,,-43.82,51.32,(0-500),4.35,1.76,
